batch_no,created_date,customer,due_date,file_name,file_stem,item,item_code,match_status,notes,print_type,roll_type,sheet_name,total_kgs,total_mts,total_rolls
938751,2020-10-22,BARRIER REEF CORALS,,PB205420150 - INNER BAG 3.xlsx,PB205420150 - INNER BAG 3,PB205420150,INNER BAG 3,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,154.98000000000002,2721.6000000000004,14.0
940153,2022-03-16,QUANTUM,2021-05-18,PB22036050BK.xlsx,PB22036050BK,PB22036050BK,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,63.36,3110.4,4.0
942996,2024-10-28,PORTRAIT PATCH,2022-04-30,PB22038070P.xlsx,PB22038070P,PB220380700P,1C/2S,unmatched,MUST BE GOOD PRINT AND GOOD CLARITY ENSURE BAG IS TREATED!! SAMPLE BAG PROVIDED TRY TO MATCH RESIN BLEND PLEASE!!!!,Registered Print,,Sheet1,117.04,4104.0,7.0
947445,2025-04-28,METRO SOUTH,2024-03-27,PB220500100.xlsx,PB220500100,PB2205001000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,330.0,8100.000000000001,3.0
945061,2023-01-31,FERNLAND,,PB220G330100UVBKV - CUSBAG140230 FERNLAND.xlsx,PB220G330100UVBKV - CUSBAG140230 FERNLAND,PB220G300100BKUVV,CUSBAG140/230,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,330.0,8100.000000000001,20.0
949093,2024-12-09,DALEYS FRUIT TREES,2024-12-30,PB220G330150 - 4L PLANTER BAG.xlsx,PB220G330150 - 4L PLANTER BAG,PB220G330150BKUVV,4L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,348.48,5702.400000000001,22.0
939850,2021-03-17,ARBOUR GROVE,2021-04-07,PB220G350120BKUVV - ARBOUR.xlsx,PB220G350120BKUVV - ARBOUR,PB220G350120BKUVV,Batch No,unmatched,"NEW CUSTOMER - SAME VENT AS FERNLAND - SPOT ON FINISH. USE DOLPHIN REMILL, MUST NOT BE BLOCKED.",None,,Sheet1,462.0,9450.0,30.0
950181,2025-06-20,FERNLAND AGENCIES,,PB220G360100BKUVV - CUSBAG140290.xlsx,PB220G360100BKUVV - CUSBAG140290,PB220G360100BKUVV,CUSBAG140/290,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,475.20000000000005,11664.0,20.0
944445,2022-10-14,LATCO,,PB22530060WH.xlsx,PB22530060WH,PB22530080BK,Batch No,unmatched,SOLID BLACK - MUST HAVE WATER TIGHT SEALS & MATERIAL MUST HAVE A SHINNY FINISH,None,,Sheet1,216.0,6480.0,6.0
950212,2025-06-20,HT CONCEPTS,,PB225G21590BKUV - 2.5L PLANTER BAG.xlsx,PB225G21590BKUV - 2.5L PLANTER BAG,PB225G21590BKUVV,2.5L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,130.6125,3483.0000000000005,8.0
950071,2025-06-06,STEAK OUT,2025-06-27,PB23025050.xlsx,PB23025050,PB230250500,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,115.00000000000003,5400.0,5.0
241023,2024-03-15,DECKSTORE,,PB23033050.xlsx,PB23033050,PB230330350AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,106.26,7128.000000000001,5.0
948148,2024-08-09,COUNTRY FRIED CHICKEN,,PB230405100R.xlsx,PB230405100R,PB230405100R0P,PB230400100,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,149.04000000000002,3499.2000000000003,8.0
937707,2020-08-11,100% REEF SAFE,2020-08-07,PB23040550.xlsx,PB23040550,PB23040550,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,55.89,2624.4,4.0
938751,2020-10-22,BARRIER REEF CORALS,,PB230440150 INNER BAG 4.xlsx,PB230440150 INNER BAG 4,PB230440150,INNER BAG 4,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,151.80000000000004,2376.0,10.0
SAMPLE,2022-02-09,ARTISIAN PASTA,,PB230G26030.xlsx,PB230G26030,PB230G260300,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,7.176000000000001,561.6,1.0
947604,2025-09-11,CITREE NURSERY,,PB230G305125BKUV.xlsx,PB230G305125BKUV,PB230G305125BKUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1262.7000000000003,23716.800000000003,62.0
57154,2023-03-20,HT CONCEPTS,,PB230G360120BKUV - 5L TALL HEAVY DUTY PLANTER BAG.xlsx,PB230G360120BKUV - 5L TALL HEAVY DUTY PLANTER BAG,PB230G360120BKUVV,5L TALL HEAVY DUTY PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,397.44000000000005,7776.000000000001,26.0
950441,,HT CONCEPTS,,PB230G36090BKUV - 5L TALL PLANTER BAG.xlsx,PB230G36090BKUV - 5L TALL PLANTER BAG,PB230G36090BKUVV,5L TALL PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,375.5808,9797.76,18.0
941877,2021-11-25,HT CONCEPTS,2021-12-10,PB230G665100BKUV - 10.6L X-TALL PLANTER BAG.xlsx,PB230G665100BKUV - 10.6L X-TALL PLANTER BAG,PB230G665100BKUVV,10.6L X-TALL PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,110.124,2585.52,5.0
940653,2021-06-25,BARRIER REEF CORALS,2021-07-16,PB23544050 OUTER BAG 4.xlsx,PB23544050 OUTER BAG 4,PB23544050,OUTER BAG 4,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,72.38000000000001,3326.4,6.0
947020,2024-02-16,HT CONCEPTS,,PB235G28590BKUV - 4L PLANTER BAG.xlsx,PB235G28590BKUV - 4L PLANTER BAG,PB235G28590BKUVV,4L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,663.0525,16929.0,32.0
937167,2020-05-20,FERNLAND AGENCIES,2020-06-05,PB235G355150WHUV - CUSBAG150300XHD-W.xlsx,PB235G355150WHUV - CUSBAG150300XHD-W,PB235G355150WHUVV,CUSBAG150/300XHD-W,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,250.27499999999998,3834.0000000000005,10.0
940194,2021-04-29,OASIS FRUIT TREES,2021-05-29,PB235G360130BKUV - OASIS PLANTER BAG.xlsx,PB235G360130BKUV - OASIS PLANTER BAG,PB235G360130BKUVV,OASIS,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,219.96,3888.0000000000005,16.0
938060,2020-08-07,DAVES POPCORN,2020-09-07,PB24050038.xlsx,PB24050038,PB24050038AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,54.72,3240.0,4.0
951384,2026-02-13,FERNLAND AGENCIES,,PB240G360140BKUV - CUSBAG150300HD.xlsx,PB240G360140BKUV - CUSBAG150300HD,PB240G360140BKUVV,CUSBAG150/300HD,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,846.72,13608.0,86.0
948176,2024-07-31,FERNLAND AGENCIES,2024-07-26,PB240G360140WHUV - CUSBAG150300HD-W.xlsx,PB240G360140WHUV - CUSBAG150300HD-W,PB240G360140WHUVV,CUSBAG150/300HD-W,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,604.8000000000001,9720.0,80.0
945945,2026-04-16,HT CONCEPTS,2023-07-19,PB240G440120BKUV - 7LT TALL.xlsx,PB240G440120BKUV - 7LT TALL,PB240G440120BKUVV,7LT TALL,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,139.392,2613.6000000000004,10.0
943960,2024-04-29,FERNLAND AGENCIES,2022-09-08,PB240G440140BKUV - CUSBAG150380HD.xlsx,PB240G440140BKUV - CUSBAG150380HD,PB240G440140BKUVV,CUSBAG150/380HD,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1034.88,16632.0,34.0
946853,2024-01-09,CORALS DOWN UNDER,2023-12-10,PB24545075 - #ACRO BAGS.xlsx,PB24545075 - #ACRO BAGS,PB245450750,#ACRO BAGS,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,132.3,3888.0000000000005,7.0
950212,2026-04-16,HT CONCEPTS,,PB245G37090BKUV - 6L TALL PLANTER BAG.xlsx,PB245G37090BKUV - 6L TALL PLANTER BAG,PB245G37090WHUVV,6LT TALL WHITE,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,331.2351,8111.88,6.0
943213,2023-04-15,COASTAL VAC FORMING,,PB250155050AS-VAC FORMING.xlsx,PB250155050AS-VAC FORMING,PB250155050AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,48.4375,2092.5,3.0
944232,2022-09-29,COOK MEDICAL,,PB250300100.xlsx,PB250300100,PB250380125,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,118.75000000000001,2052.0,6.0
950477,2025-08-28,BLACKWOODS,,PB25030050.xlsx,PB25030050,PB25040012500,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,125.00000000000001,2160.0,6.0
950001,2025-06-16,BUSHIES SEAFOOD,,PB25030540 - 1KG BAG.xlsx,PB25030540 - 1KG BAG,PB2503054000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,122.0,6588.0,6.0
950732,2025-12-08,SUN UNI HOSPITAL,2024-08-13,PB25038050BLH.xlsx,PB25038050BLH,PB25038050BL0,Batch No,unmatched,MUST NOT BE BLOCKED - SOLID BLUE WITH DIE CUT HANDLE MUST BE EXACT SIZE AND NOT UNDER 50UM,None,,Sheet1,66.5,2872.8,4.0
938050,2020-08-07,GREAT BARRIER REEF MARINE,2020-09-07,PB25050050 - BAG #4.xlsx,PB25050050 - BAG #4,PB25050050,BAG #4,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,62.50000000000001,2700.0,3.0
950575,2025-08-28,ESSENTIAL GRAIN,,PB25062028 - PLAIN CIABATTA BAG.xlsx,PB25062028 - PLAIN CIABATTA BAG,PB25062028AS0,PLAIN CIABATTA BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,111.60000000000001,8035.200000000001,6.0
937338,2020-05-25,ESSENTIAL GRAIN,2020-06-25,PB25062028 - PRINTED CIABATTA BAG.xlsx,PB25062028 - PRINTED CIABATTA BAG,PB25062028P,PRINTED CIABATTA BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,93.00000000000001,6696.0,4.0
940832 + 940832,2026-04-20,FORREST NURSERY,2021-08-14,PB250G330150BKUVV - CUSBAG160270 - 5.5L.xlsx,PB250G330150BKUVV - CUSBAG160270 - 5.5L,PB250G330150BKUVV,160/270 5L,unmatched,"KEEP TO TOLERANCE 0MM TO -5MM, MUST BE CORRECT GUSSET SIZE. DO NOT RUN OVER 140UM - 200 CTN ON BACKORDER 14.07.2021",None,,Sheet1,1237.5000000000002,17820.0,120.0
940945,2021-07-30,FORREST NURSERIES,2021-08-30,PB250G330150BKUVV - HINKLER PARK.xlsx,PB250G330150BKUVV - HINKLER PARK,PB250G330150BKUVV,5.5LT PLANTER BAG,unmatched,"KEEP TO TOLERANCE 0MM TO -5MM, MUST BE CORRECT GUSSET SIZE. DO NOT RUN OVER 140UM - SHIP FULL PALLETS WHEN COMPLETE CUSTOMER IS URGENT",None,,Sheet1,3712.5000000000005,53460.0,170.0
940761,2021-07-09,FERNLANDS,2021-08-09,PB250G330150WHUVV - CUSBAG160270WHITE.xlsx,PB250G330150WHUVV - CUSBAG160270WHITE,PB250G330150WHUVV,CUSBAG160/270 5.5L WH,unmatched,"KEEP TO TOLERANCE 0MM TO -5MM, MUST BE CORRECT GUSSET SIZE. DO NOT RUN OVER 140UM - THIS MUST BE RUN BEFORE THE BLACK IN SAME SIZE",None,,Sheet1,2475.0000000000005,35640.0,140.0
945150/2,2023-06-27,JOHN ENGELHARDT,2020-03-18,PB250G360150BKUVV.xlsx,PB250G360150BKUVV,PB250G360130BKUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,702.0,11664.0,34.0
940040,2021-04-08,APN,,PB25535535 - G14.xlsx,PB25535535 - G14,PB25535535,G14,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,380.20500000000004,23004.0,20.0
950146,2026-01-05,BLACKWOODS / TMK,2025-02-06,PB255380100.xlsx,PB255380100,PB2553801000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,484.5,10260.0,24.0
949985,2025-05-16,APN NEWS CORP,2025-06-06,PB25538035 - G15.xlsx,PB25538035 - G15,PB25538035AS0,G15,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,271.32000000000005,16416.0,12.0
937707,2020-08-11,100% REEF SAFE,2020-08-07,PB25540550.xlsx,PB25540550,PB25540550,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,61.965,2624.4,4.0
938277,2020-09-01,GROUP LINEN,2020-10-01,PB25543025 - SMALL BAG.xlsx,PB25543025 - SMALL BAG,PB25543025AS,SMALL BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,32.895,2322.0,2.0
940023,2021-04-08,FERNLAND AGENCIES,2021-05-08,PB255G365140BKUV - CUSBAG160300HD.xlsx,PB255G365140BKUV - CUSBAG160300HD,PB255G365140BKUVV,CUSBAG160/300HD,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,3127.3200000000006,47304.0,140.0
942670,2022-02-28,EAST COAST CITRUS,2022-03-23,PB255G370140WH.xlsx,PB255G370140WH,PB255G370140WHUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,142.65720000000002,2157.84,8.0
937286,2020-05-18,HT CONCEPTS,2020-06-08,PB255G379120WHUVV - AVOCADO BAGS.xlsx,PB255G379120WHUVV - AVOCADO BAGS,PB255G370120WHUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,113.22,1998.0000000000002,8.0
949953,2025-05-16,ROB BEN,2025-06-06,PB26031035.xlsx,PB26031035,PB260310350AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,56.42,3348.0,4.0
950275,2025-12-03,ROB BEN,2025-08-06,PB26031035P - RTE.xlsx,PB26031035P - RTE,PB260310350ASP,KANIMBLA - TROUT,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,67.704,4017.6000000000004,4.0
947960,2026-03-12,QRIC,2024-07-02,PB265295100P - QLD RACING INTEGRITY COMMISSION.xlsx,PB265295100P - QLD RACING INTEGRITY COMMISSION,PB2652951000P,QRIC,unmatched,MUST HAVE GOOD CLARITY - GOOD PRINT - NO LINES AND NO GUAGE BANDS CUSTOMER WILL REJECT IF BAG IS NOT PERFECT - NO OVERS OR UNDERS,Registered Print,,Sheet1,406.51000000000005,8283.6,18.0
937844,2020-07-20,AUS FISH CORAL,2020-08-20,PB27048065.xlsx,PB27048065,PB27048065,Batch No,unmatched,NO CREASING OR SLACK ROLLS. ENSURE BAGS ARE STRONG - MUST HAVE WATER TIGHT SEALS. PLEASE CHECK FREQUENTLY - CUSTOMER WILL REJECT IF SEALS ARE BAD.,None,,Sheet1,168.48000000000002,5184.0,10.0
937303,2020-05-22,JENSEN FARMING,2020-06-12,PB270G355150BKUVV.xlsx,PB270G355150BKUVV,PB270G355150BKUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,287.55,3834.0000000000005,16.0
949114,2025-06-24,FERNLAND,,PB270G360150BKUVV.xlsx,PB270G360150BKUVV,PB270G360150BKUVV,Batch No,unmatched,DO NOT RUN OVER 140UM - WIDTH MUST NOT BE UNDER 270MM - LENGTH MUST BE SPOT ON -,None,,Sheet1,2916.0,38880.0,140.0
942725,2022-02-23,MACS NETWORK,2022-03-23,PB270G360150WHUVV MACS.xlsx,PB270G360150WHUVV MACS,PB270G360150WHUVV,Batch No,unmatched,DO NOT RUN OVER 140UM - WIDTH MUST NOT BE UNDER 270MM - LENGTH MUST BE SPOT ON - NEW CUSTOMER,None,,Sheet1,291.6,3888.0000000000005,12.0
936248,2020-01-29,MACS NETWORK,2020-02-29,PB270G360150WHUVV.xlsx,PB270G360150WHUVV,PB270G360150WHUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,583.2,7776.000000000001,24.0
981132,2025-11-27,Created,2025-03-03,PB280400100.xlsx,PB280400100,PB28040095,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,9363.2,190080.0,60.0
942360,2025-11-13,FERNLAND,,PB280910100.xlsx,PB280910100,PB280360100BKAS,Batch No,unmatched,******NEW ITEM ***** PLANTER SLEEVE - NO SEAL - NO HEAT - NO DRAINAGE HOLES - NO GUSSET,None,,Sheet1,100.80000000000001,1944.0000000000002,4.0
941190,2021-08-23,TIMS CONTRACT GRAFTING,,PB280G325150BKUV - 5L PLANTER BAG.xlsx,PB280G325150BKUV - 5L PLANTER BAG,PB280G325150BKUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,600.6,7722.000000000001,28.0
948628,2024-09-13,KALAC PTY LTD,2024-10-04,PB280G350140BKUV - 5L PLANTER BAG.xlsx,PB280G350140BKUV - 5L PLANTER BAG,PB280G350140BKUVV,5L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,137.20000000000002,1890.0000000000002,6.0
950738,2025-10-08,GRUNSKES,2024-10-04,PB29057070.xlsx,PB29057070,PB290570700,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,231.42000000000002,6156.0,11.0
937842,2022-06-01,GRUNSKES,2020-08-20,PB29057070P - GRUNSKES SUPER ICE.xlsx,PB29057070P - GRUNSKES SUPER ICE,PB29057070P,GRUNSKES SUPER ICE,unmatched,WIDTH NOT OVER 290MM - MUST HAVE WATER TIGHT SEALS. PLEASE CHECK FREQUENTLY,Registered Print,,Sheet1,694.2600000000001,18468.0,30.0
947982,,HT CONCEPTS,,PB290G27090BKUV - 5L SQUAT PLANTER BAG.xlsx,PB290G27090BKUV - 5L SQUAT PLANTER BAG,PB290G27090BKUVV,5L SQUAT PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,338.25600000000003,6998.400000000001,22.0
940847,2021-07-16,GREAT BARRIER REEF,2021-08-16,PB300250150 - SLEEVE #5.xlsx,PB300250150 - SLEEVE #5,PB300250150,SLEEVE #5,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,67.5,810.0,8.0
946792,2024-01-09,BUSHIES SEAFOOD,2023-11-27,PB30038040 - 2KG BAG.xlsx,PB30038040 - 2KG BAG,PB30038040AS0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,136.8,6156.0,5.0
950621,2025-10-17,PRO-PAC,2025-11-06,PB30040050YT.xlsx,PB30040050YT,PB30040050BT00,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,120.00000000000001,4320.0,5.0
945238,2025-05-15,DAYWALK,,PB300450100 - 12-BUV1218.xlsx,PB300450100 - 12-BUV1218,PB300450100UV,12-BUV1218,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,135.0,2430.0,6.0
937601-03,2020-06-25,BLACKWOODS,2020-07-14,PB300450125.xlsx,PB300450125,PB300450120,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,3240.0,48600.0,130.0
951578,2026-02-25,BLACKWOODS,2026-03-18,PB30045075.xlsx,PB30045075,PB300450750,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,101.25,2430.0,5.0
937561,2020-07-07,LATCO,,PB30050060WH.xlsx,PB30050060WH,PB30050060WH,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,234.00000000000003,7020.000000000001,8.0
940847,2021-07-16,GREAT BARRIER REEF,2021-08-16,PB30055050 - BAG #5.xlsx,PB30055050 - BAG #5,PB30055050,BAG #5,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,49.50000000000001,1782.0000000000002,3.0
950448,2025-08-05,DENCO,2025-09-05,PB30060035P - DOG BONES $2 BAG - 0880204.xlsx,PB30060035P - DOG BONES $2 BAG - 0880204,PB3006003500P,DOG BONES $2 - 080204,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,289.8,14904.000000000002,12.0
937989,2020-08-31,ARABON SEAFOODS,2020-09-03,PB30060050P - BOWEN ICE 4KG.xlsx,PB30060050P - BOWEN ICE 4KG,PB30060050P,Batch No,unmatched,"NO REMILL - END USE ICE BAGS - HIGH IMPACT REQUIRED - STRONG SEALS, NO LEAKS",Registered Print,,Sheet1,396.00000000000006,14256.000000000002,5.0
946472,2023-10-11,HT CONCEPTS,,PB300G345120BKUV - 7.5L STANDARD PLANTER BAG.xlsx,PB300G345120BKUV - 7.5L STANDARD PLANTER BAG,PB300G345120BKUVV,7.5L STANDARD PLANTER,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,149.04000000000002,2235.6000000000004,8.0
937372,2020-06-04,JOHN MCDONALD,2020-02-23,PB300G450150BKUVV.xlsx,PB300G450150BKUVV,PB300G450150BKUVV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,405.0,4860.0,20.0
940370,2021-06-07,GREEK YOGHURT CO,2021-06-21,PB305360100.xlsx,PB305360100,PB305360100,Batch No,unmatched,NEW ITEM - NEW CUSTOMER - MUST BE FOOD GRADE - MUST HAVE WATER TIGHT SEAL - TOLLERANCE IS 5MM OVER NOT UNDER IN WIDTH AND NOT OVER 100UM,None,,Sheet1,65.88000000000001,1166.4,3.0
936688,2020-03-16,PRO-PAC,2020-04-06,PB30544035P - READY BAKE.xlsx,PB30544035P - READY BAKE,PB30545035P,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,192.15000000000003,9720.0,20.0
57263,2025-09-15,BLACKWOODS & STOCK,2024-09-16,PB30545535 - J18.xlsx,PB30545535 - J18,PB30545535AS0,J18,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,291.4275,14742.000000000002,12.0
950254,2025-08-12,QLD HEALTH,,PB30545550 - QP11.xlsx,PB30545550 - QP11,PB305455500AS,QP11,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,346.9375,12285.0,12.0
950384,2025-08-18,BLACKWOODS,2025-09-08,PB30545575YELLOW.xlsx,PB30545575YELLOW,PB285400120,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,68.4,1080.0,3.0
950439,2025-10-23,GATEWAY LAB,,PB305475100.xlsx,PB305475100,PB3054751000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,289.75,5130.0,7.0
938393,2020-10-26,MOOLOOLAH PRODUCE,2020-10-15,PB30550850 - P5K.xlsx,PB30550850 - P5K,PB30550850,P5K,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,61.97600000000001,2194.56,4.0
948204,,HT CONCEPTS,,PB310G405120BKUV - 10L TALL PLANTER BAG.xlsx,PB310G405120BKUV - 10L TALL PLANTER BAG,PB310G405120BKUV0V,10L TALL PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,265.1616,3849.1200000000003,14.0
948273,2024-10-21,CHILDRENS CANCER INST,2024-08-16,PB320G40075CYTO.xlsx,PB320G40075CYTO,PB320G40075LI0P,CYTO320MM,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,57.60000000000001,1296.0,3.0
939563,2021-03-01,KAZZI KOVERS,2021-03-11,PB33045035VP- KAZZI.xlsx,PB33045035VP- KAZZI,PB33045035VP,Batch No,unmatched,MUST HAVE 8MM VENT HOLE ABOVE LOGO. LOGO TO START 20MM FROM SEAL VENT IN CENTRE,Registered Print,,Sheet1,10.395000000000001,486.00000000000006,1.0
942551,2022-03-25,HT CONCEPTS,2022-03-23,PB330G335120BKUV - 10L STANDARD PLANTER BAG.xlsx,PB330G335120BKUV - 10L STANDARD PLANTER BAG,PB350G345120BKUVV,10L STANDARD PLANTER,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,173.88000000000002,2235.6000000000004,6.0
DP932834,,GREENSLOPES,,PB34047050LI - LCW354750.xlsx,PB34047050LI - LCW354750,,,unmatched,Screw Speed Nip Speed Start Time Blower % NIP ROLLER tension / speed WINDER tension / speed,,,Extrude,255.68,8121.6,
940196,2021-04-29,SALTY DOG KAYAKING,2021-05-29,PB3501000100-SALTY DOG.xlsx,PB3501000100-SALTY DOG,PB3501000100,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,140.0,2160.0,5.0
